mode,channel_key,feature_index,feature_label,expectation,shots_or_weight,distribution,raw_distribution,readout_corrected,readout_raw_normalization,readout_raw_negativity,readout_simplex_projection_l1,readout_condition_number,readout_inverse_overhead_l1
readout_mitigated,q1-q2,31,"Z+,Z-->IZ",-0.9999989801119971,256.0,"{'00': 2.5713677419522906e-07, '01': 2.528072273124158e-07, '10': 0.9999992124403673, '11': 2.776156312160605e-07}","{'00100': 248, '00110': 4, '01100': 3, '00000': 1}",True,0.999998987984328,1.9669069800350766e-10,1.0120156720694329e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,32,"Z+,Z-->ZZ",-0.984154554233864,256.0,"{'00': 0.007922722883068018, '01': 0.0, '10': 0.992077277116932, '11': 0.0}","{'00100': 241, '00000': 4, '01100': 5, '00101': 4, '00110': 1, '00111': 1}",True,0.9999989880158779,0.008001237240681717,0.016001462497241353,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,33,"Z+,X+->IX",0.996093720123596,256.0,"{'00': 0.998046860061798, '01': 0.0, '10': 0.0, '11': 0.0019531399382020573}","{'01000': 3, '00000': 246, '00001': 3, '00110': 1, '00010': 3}",True,0.9999990040516105,0.004032473203211755,0.008063950458033979,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,34,"Z+,X+->ZX",0.9960619636959591,256.0,"{'00': 0.9980309818479796, '01': 0.0, '10': 0.0019690181520204625, '11': 0.0}","{'01000': 5, '00000': 245, '10000': 1, '00001': 1, '01010': 1, '00100': 1, '00010': 2}",True,0.9999990039707717,0.004031840105905076,0.00806268418258183,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,35,"X+,X+->IX",0.9958813780148357,256.0,"{'00': 0.5201887176232886, '01': 0.4777519713841292, '10': 0.0, '11': 0.0020593109925821124}","{'00010': 116, '00000': 131, '00011': 1, '01001': 1, '00001': 1, '01010': 5, '00110': 1}",True,0.9999990020617744,1.6447750900009666e-05,3.189756357453094e-05,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,36,"Y+,X+->IX",0.9880604692988357,256.0,"{'00': 0.5081444041016924, '01': 0.4858858305477255, '10': 0.0, '11': 0.005969765350582091}","{'00010': 118, '01000': 2, '00000': 126, '00011': 4, '00001': 1, '10000': 1, '01010': 2, '00110': 2}",True,0.9999990020447614,4.768968340235805e-05,9.438141156620819e-05,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,37,"Z-,X+->IX",1.0,256.0,"{'00': 0.002008726684199002, '01': 0.997991273315801, '10': 0.0, '11': 0.0}","{'00010': 243, '00000': 5, '10010': 1, '00011': 4, '01010': 3}",True,0.9999989998882954,0.003952867149664029,0.007904734187623455,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,38,"X+,Z-->ZZ",-0.9596244714219777,256.0,"{'00': 0.006437774192792144, '01': 0.4659778551383335, '10': 0.5138343805726554, '11': 0.013749990096219068}","{'01100': 3, '00011': 1, '00010': 114, '00100': 123, '00000': 4, '00110': 5, '01010': 2, '10100': 1, '00101': 2, '01110': 1}",True,0.9999989939187286,0.0,1.0060812715177378e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,39,"Y+,Z-->ZZ",-0.9971493359024852,256.0,"{'00': 0.0, '01': 0.5132529441289606, '10': 0.48532172382228195, '11': 0.001425332048757424}","{'00100': 117, '00010': 126, '00110': 3, '00101': 4, '00000': 2, '01010': 1, '01100': 1, '00011': 2}",True,0.9999989941196492,0.002150449269350231,0.004299892658349703,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,40,"X+,Z+->ZZ",0.9640588030716906,256.0,"{'00': 0.543418494470858, '01': 0.013497123235633726, '10': 0.004473475228521057, '11': 0.43861090706498723}","{'01000': 3, '00000': 132, '00110': 104, '00010': 6, '00111': 2, '01001': 1, '00001': 1, '01110': 4, '10110': 1, '00100': 2}",True,0.9999990056798824,0.0,9.94320117631009e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,41,"Y+,Z+->ZZ",0.9962224820937327,256.0,"{'00': 0.531718947102003, '01': 0.0016207083745909871, '10': 0.0002680505785427794, '11': 0.4663922939448634}","{'01000': 3, '00000': 129, '00110': 116, '00010': 3, '10000': 1, '00001': 1, '01110': 2, '00100': 1}",True,0.9999990059094629,0.0,9.94090537221042e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,42,"Z-,Z-->IZ",1.0,256.0,"{'00': 0.0, '01': 1.0, '10': 0.0, '11': 0.0}","{'00010': 249, '01010': 4, '00011': 3}",True,0.999998999804689,0.020226524590602663,0.04045204898589422,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,43,"Z+,Z+->IZ",0.9841454055792542,256.0,"{'00': 0.9919869858409475, '01': 8.571694867950257e-05, '10': 0.007927297210372927, '11': 0.0}","{'00010': 4, '01000': 3, '00000': 242, '00001': 5, '00100': 2}",True,0.9999990038896411,0.00012649822534612897,0.0002520003403334277,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,44,"Z+,Z+->ZZ",1.0,256.0,"{'00': 1.0, '01': 0.0, '10': 0.0, '11': 0.0}","{'01000': 7, '00000': 242, '00010': 2, '00001': 4, '00100': 1}",True,0.9999990039874932,0.00806422293438003,0.016127449856253268,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,45,"Z-,Z-->ZI",-0.9947077281927215,256.0,"{'00': 0.0, '01': 0.9947550290287379, '10': 0.0026461359036392654, '11': 0.002598835067622827}","{'10010': 1, '00011': 2, '00010': 241, '00100': 1, '01010': 6, '00000': 3, '00110': 2}",True,0.9999989998734665,0.003921409198022387,0.007841818269511327,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,46,"Z-,X+->ZI",-0.9900231195667597,256.0,"{'00': 0.004988440216620068, '01': 0.42374569817106456, '10': 0.0, '11': 0.5712658616123153}","{'00110': 142, '01011': 1, '00010': 102, '01110': 3, '00011': 2, '01010': 2, '00000': 2, '00100': 1, '01000': 1}",True,0.9999990046140451,0.0005693551006436277,0.001137714815332454,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,47,"Z-,Z+->ZI",-0.9999784618045572,256.0,"{'00': 0.0, '01': 0.003980014130118641, '10': 1.0769097721393072e-05, '11': 0.9960092167721599}","{'00110': 250, '00100': 2, '00010': 1, '01110': 2, '10010': 1}",True,0.9999990080633392,6.363177992472688e-05,0.0001262716231886977,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,48,"Z+,Y+->ZZ",-0.05170699957019498,256.0,"{'00': 0.47414650021490257, '01': 0.0, '10': 0.5258534997850975, '11': 0.0}","{'01000': 2, '00000': 116, '00100': 129, '00001': 2, '10000': 1, '00101': 3, '00110': 2, '01100': 1}",True,0.9999989955517666,0.0080609118145061,0.0161208191807787,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,49,"X+,Y+->IZ",-0.009579681135357399,256.0,"{'00': 0.2166210413395028, '01': 0.2785891180928185, '10': 0.29715022936605884, '11': 0.20763961120161983}","{'00010': 69, '00000': 56, '00110': 54, '00100': 73, '01100': 2, '00011': 1, '01010': 1}",True,0.9999989989546315,0.0,1.0010453684317078e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,50,"Y+,Y+->IZ",0.03760182668762915,256.0,"{'00': 0.22456338967250764, '01': 0.294237523671307, '10': 0.23308275282555574, '11': 0.24811633383062973}","{'00110': 63, '00010': 72, '00100': 57, '00000': 58, '01010': 2, '00111': 1, '01100': 1, '00101': 1, '10010': 1}",True,0.999999000082591,0.0,9.999174090946639e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,51,"Y+,Z-->YY",-0.030187904723986997,256.0,"{'00': 0.25669506179447554, '01': 0.2659163530852898, '10': 0.24917759927670372, '11': 0.22821098584353097}","{'00010': 65, '00100': 60, '01000': 2, '00000': 63, '00011': 2, '00110': 59, '00101': 3, '00001': 1, '01010': 1}",True,0.9999989998598551,0.0,1.000140144924444e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,52,"X+,Z-->YX",-0.013897063224485195,256.0,"{'00': 0.27676159245749804, '01': 0.24970782439354014, '10': 0.25724070721870246, '11': 0.21628987593025936}","{'01000': 2, '00000': 67, '00100': 64, '00010': 60, '00110': 54, '10110': 1, '01010': 4, '01100': 1, '00001': 2, '01110': 1}",True,0.9999989997486329,0.0,1.000251367067051e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,53,"Y+,Z-->XX",-0.05447745779416863,256.0,"{'00': 0.24478727755462218, '01': 0.26212300282888035, '10': 0.265115726068204, '11': 0.22797399354829356}","{'00100': 67, '01000': 2, '00000': 60, '00001': 1, '00110': 55, '00010': 66, '00111': 2, '01110': 2, '00011': 1}",True,0.9999989996189391,0.0,1.0003810609893193e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,54,"X+,X+->YX",0.14168236974599355,256.0,"{'00': 0.5686316778387509, '01': 0.4251921073791288, '10': 0.0039667077478744124, '11': 0.002209507034245894}","{'01000': 2, '00000': 138, '00010': 104, '10000': 1, '01010': 3, '00001': 4, '00110': 1, '00011': 1, '10010': 1, '00100': 1}",True,0.9999990022147421,0.0,9.977852578613167e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,55,"Y+,X+->XX",-0.05778999786972043,256.0,"{'00': 0.4711050010651398, '01': 0.5216394043615588, '10': 0.007255594573301478, '11': 0.0}","{'01000': 2, '00000': 117, '00010': 127, '01010': 5, '00001': 2, '00100': 2, '00011': 1}",True,0.9999990017325917,0.002190950956236975,0.004380903645065687,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,56,"Z-,Y+->IZ",-0.023655155075295142,256.0,"{'00': 0.004207475336727449, '01': 0.483964947125625, '10': 0.003921320888081771, '11': 0.5079062566495658}","{'00010': 115, '00110': 125, '00011': 3, '01110': 4, '00100': 2, '01010': 4, '00000': 3}",True,0.9999990040359426,0.0,9.959640573931061e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,57,"Y+,Z+->YY",0.0022966096600542663,256.0,"{'00': 0.2847791764442566, '01': 0.24559567902989618, '10': 0.2532560161400767, '11': 0.21636912838577055}","{'00100': 62, '00010': 61, '00110': 56, '01000': 1, '00000': 67, '01010': 2, '00001': 5, '01100': 1, '00101': 1}",True,0.9999989998297636,0.0,1.0001702364093035e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,58,"X+,X+->YI",-0.020058501039742382,256.0,"{'00': 0.26890595629755465, '01': 0.2536573840955657, '10': 0.22106479318257416, '11': 0.2563718664243055}","{'00010': 62, '00110': 62, '00000': 69, '00111': 3, '00100': 55, '01010': 3, '01110': 1, '00101': 1}",True,0.9999990004758912,0.0,9.995241088134321e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,59,"Y+,X+->XI",0.01992791453706455,256.0,"{'00': 0.22100409864027842, '01': 0.2545037851837376, '10': 0.2889598586282538, '11': 0.23553225754773005}","{'00000': 56, '00110': 60, '00100': 71, '00010': 61, '01100': 1, '00101': 1, '00001': 1, '01010': 3, '00011': 1, '01110': 1}",True,0.9999989992987852,0.0,1.0007012146706629e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,60,"Z-,Y+->ZZ",-0.05066462710933162,256.0,"{'00': 0.0, '01': 0.5226132745131461, '10': 0.0027190390415197632, '11': 0.4746676864453342}","{'01110': 1, '00010': 126, '00110': 118, '00111': 2, '00011': 2, '00100': 2, '01010': 4, '00000': 1}",True,0.9999990037372928,0.00436684624218404,0.008732696221660813,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,61,"Z+,X+->IY",-0.06197610175776749,256.0,"{'00': 0.46901194912111627, '01': 0.0, '10': 0.5246567131683818, '11': 0.006331337710501957}","{'01000': 2, '00000': 115, '00100': 127, '00010': 1, '01100': 3, '00001': 2, '00110': 4, '00101': 2}",True,0.999998995632314,0.0035389354946777874,0.007076866621669421,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,62,"Z+,X+->ZY",0.07177455809332983,256.0,"{'00': 0.5358872790466649, '01': 0.0, '10': 0.46411272095333506, '11': 0.0}","{'01000': 2, '00000': 132, '00100': 115, '00101': 1, '00010': 1, '01100': 1, '10000': 2, '00110': 2}",True,0.9999989965655943,0.004590321493631244,0.009179639552856897,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,63,"Z+,Y+->IX",0.02001973540393348,256.0,"{'00': 0.5100098677019668, '01': 0.0, '10': 0.4899901322980333, '11': 0.0}","{'01000': 3, '00000': 125, '00100': 120, '00101': 2, '00110': 2, '01100': 2, '00001': 2}",True,0.9999989961314505,0.008192394794235997,0.016383785719922404,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,64,"Z+,Y+->ZX",0.08771383253202503,256.0,"{'00': 0.5438569162660125, '01': 0.0, '10': 0.4561430837339875, '11': 0.0}","{'01000': 1, '00000': 135, '00100': 113, '00101': 1, '01100': 1, '00110': 2, '00001': 2, '00010': 1}",True,0.999998996694413,0.004717839504320385,0.00943467570305369,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,65,"X+,Z+->YX",0.042171701937050526,256.0,"{'00': 0.22929584628069205, '01': 0.24617939257307783, '10': 0.23273475645839692, '11': 0.2917900046878332}","{'00110': 72, '00010': 61, '01000': 1, '00000': 58, '00100': 58, '01110': 3, '00101': 1, '00011': 1, '01010': 1}",True,0.9999990004639723,0.0,9.99536027807002e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,66,"Y+,Z+->XX",0.009912384310650502,256.0,"{'00': 0.2291361937577384, '01': 0.2542136814792255, '10': 0.24083012636544923, '11': 0.27581999839758686}","{'00010': 62, '00100': 60, '01111': 1, '00110': 69, '00000': 59, '00111': 1, '00101': 1, '01010': 1, '00011': 2}",True,0.9999990002359926,0.0,9.997640073589054e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,67,"Z-,X+->ZY",-0.007980520014491788,256.0,"{'00': 0.0, '01': 0.5039794964035721, '10': 1.0763603673803513e-05, '11': 0.4960097399927541}","{'00110': 121, '00010': 123, '01110': 2, '00111': 3, '01010': 2, '00011': 2, '00100': 1, '00000': 2}",True,0.9999990039674564,6.361514534422227e-05,0.00012623425814501402,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,68,"Z-,X+->IY",-0.005080474032661153,256.0,"{'00': 0.0, '01': 0.4974597629836694, '10': 0.0013020987884754275, '11': 0.5012381382278551}","{'00010': 122, '00110': 122, '10110': 1, '00111': 5, '00100': 2, '00011': 4}",True,0.9999990039526276,0.007953936178219382,0.01590687630906653,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,69,"Z-,Y+->ZX",0.07953864073901867,256.0,"{'00': 0.0, '01': 0.46023067963049064, '10': 0.0, '11': 0.5397693203695093}","{'00110': 135, '00010': 113, '10110': 1, '00111': 1, '01010': 4, '00100': 1, '01110': 1}",True,0.9999990043318249,0.007712659554622726,0.015424323441070344,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,70,"Z-,Y+->IX",0.039309163453050466,256.0,"{'00': 0.007730933847801243, '01': 0.511923647878724, '10': 0.00417418891988722, '11': 0.4761712293535876}","{'10011': 1, '00010': 119, '00110': 119, '01110': 2, '00011': 4, '01010': 4, '00000': 4, '00100': 2, '10010': 1}",True,0.9999990037874569,0.0,9.96212543236119e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,71,"X+,X+->ZI",-0.027740202415073356,256.0,"{'00': 0.26127016118356794, '01': 0.23376421413773762, '10': 0.2248597376088954, '11': 0.2801058870697991}","{'00010': 59, '00100': 56, '00110': 70, '00000': 65, '01110': 1, '01100': 1, '00011': 1, '00001': 1, '10001': 1, '00111': 1}",True,0.999999000593666,0.0,9.994063340790227e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,72,"Y+,X+->ZI",-0.07651696146841258,256.0,"{'00': 0.2207530156808896, '01': 0.2823148835981797, '10': 0.24098850358490412, '11': 0.2559435971360266}","{'00010': 70, '00110': 66, '01000': 1, '00000': 56, '00100': 59, '00101': 1, '00011': 2, '01100': 1}",True,0.9999990000367955,0.0,9.99963204462162e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,73,"X+,Z-->ZI",-0.03475355069052012,256.0,"{'00': 0.0, '01': 0.5146817011917505, '10': 0.48262322465473995, '11': 0.0026950741535095714}","{'00100': 117, '00010': 122, '00101': 3, '01100': 2, '00011': 3, '00110': 4, '01010': 4, '11010': 1}",True,0.9999989941193576,0.01015183847350019,0.020302671066357896,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,74,"X+,Y+->ZI",0.08412392927379997,256.0,"{'00': 0.2449758766871465, '01': 0.24224864192361498, '10': 0.2970860879497535, '11': 0.215689393439485}","{'00100': 74, '01000': 2, '00000': 61, '00010': 61, '00110': 55, '00011': 1, '00111': 1, '00101': 1}",True,0.9999989991379825,0.0,1.0008620174861704e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,75,"Y+,Z-->ZI",-0.016094971549704715,256.0,"{'00': 0.0019297492382874377, '01': 0.5059366630657675, '10': 0.49002276498686015, '11': 0.002110822709084833}","{'00100': 123, '00010': 122, '10010': 2, '00011': 1, '00110': 3, '01010': 2, '00000': 3}",True,0.9999989940886824,0.0,1.0059113174079246e-06,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,76,"Y+,Y+->ZI",-0.06775110141414437,256.0,"{'00': 0.21353025135310685, '01': 0.23444802956429114, '10': 0.25259419793982096, '11': 0.29942752114278104}","{'00010': 57, '00110': 77, '01000': 2, '00000': 52, '01101': 1, '00100': 62, '00011': 2, '01010': 1, '00001': 1, '01100': 1}",True,0.9999990002249488,0.0,9.997750511359094e-07,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,77,"X+,Z+->ZI",-0.01040433574806321,256.0,"{'00': 0.4874841364024316, '01': 0.0, '10': 0.00731369572353682, '11': 0.5052021678740316}","{'00110': 124, '00000': 120, '00010': 2, '00001': 3, '00100': 3, '00111': 3, '01110': 1}",True,0.9999990059616614,0.00182540388144636,0.0036498137245540635,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,78,"Y+,Z+->ZI",0.0451575878705513,256.0,"{'00': 0.5151554540452526, '01': 0.0, '10': 0.0074233398900230224, '11': 0.4774212060647243}","{'01000': 2, '00000': 124, '00110': 118, '00001': 4, '00111': 1, '00010': 2, '00100': 3, '01110': 2}",True,0.9999990058466544,0.0021579070971935333,0.004314820041041415,1.0363487486086074,1.0404520489858942
readout_mitigated,q1-q2,79,"Z+,X+->IZ",-0.023956344459687307,256.0,"{'00': 0.48802182777015635, '01': 0.0, '10': 0.5119781722298437, '11': 0.0}","{'01000': 1, '00000': 122, '00100': 126, '00101': 2, '00001': 1, '01100': 1, '00010': 2, '00110': 1}",True,0.9999989957595314,0.004174234571359997,0.008347464902251585,1.0363487486086074,1.0404520489858942
readout_mitigated,q2-q3,0,"Z-,Y+->ZY",0.9753060557239318,256.0,"{'00': 0.0, '01': 0.0040711014353698016, '10': 0.008275870702664301, '11': 0.987653027861966}","{'01100': 238, '01000': 4, '01101': 4, '00100': 5, '01110': 4, '11100': 1}",True,0.9999990084147616,0.0003834494824687064,0.0007659073796989436,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,1,"X+,X+->XI",1.0,256.0,"{'00': 0.4635019166753832, '01': 0.0, '10': 0.5364980833246168, '11': 0.0}","{'01000': 129, '00000': 120, '01101': 1, '00001': 3, '01001': 2, '01100': 1}",True,0.9999989926591067,0.0064398254626132235,0.012878643584333315,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,2,"Z-,Z+->ZZ",0.9917354144866982,256.0,"{'00': 0.0039183560560933275, '01': 0.004097725469401992, '10': 3.456728724895129e-05, '11': 0.9919493511872558}","{'01100': 244, '01101': 3, '00100': 5, '00000': 1, '01000': 2, '01110': 1}",True,0.9999990089987377,0.0,9.910012623015607e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,3,"X+,Z+->YY",-1.0,256.0,"{'00': 0.0, '01': 0.4966933628295553, '10': 0.5033066371704448, '11': 0.0}","{'00000': 1, '01000': 117, '00100': 126, '01010': 3, '01001': 4, '10100': 1, '00101': 1, '01100': 2, '11000': 1}",True,0.9999989749589246,0.031249640455656997,0.06249825587023851,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,4,"X+,Y+->YZ",0.9922559489846927,256.0,"{'00': 0.4721749956874763, '01': 0.003839611108160256, '10': 3.2414399493412883e-05, '11': 0.5239529788048701}","{'01000': 2, '00000': 115, '01100': 127, '00100': 4, '01101': 3, '00010': 1, '00001': 2, '10000': 1, '01110': 1}",True,0.9999990224028635,0.0,9.775971365755254e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,5,"Z-,Y+->ZI",-1.0,256.0,"{'00': 0.0, '01': 0.5030491587989141, '10': 0.0, '11': 0.49695084120108596}","{'01101': 1, '00100': 123, '01100': 124, '00101': 3, '01110': 1, '00110': 2, '00000': 1, '01000': 1}",True,0.9999990041443448,0.002033662963776806,0.0040663300718984,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,6,"X+,Z+->XY",-0.099390731197361,256.0,"{'00': 0.2352610841307193, '01': 0.2546772097356865, '10': 0.29501815586299396, '11': 0.21504355027060015}","{'01100': 54, '01000': 71, '00000': 63, '00100': 64, '11100': 1, '10100': 1, '01110': 1, '01010': 1}",True,0.9999989970613915,0.0,1.0029386084409175e-06,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,7,"X+,Z-->XY",-0.032410354874701564,256.0,"{'00': 0.30008157518199696, '01': 0.2546599301481863, '10': 0.2615452472891645, '11': 0.18371324738065226}","{'01000': 62, '00000': 77, '01100': 48, '00100': 63, '01010': 2, '00010': 2, '00110': 1, '00101': 1}",True,0.9999990007562196,0.0,9.992437803862941e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,8,"Z+,Y+->IZ",-0.06872842473506924,256.0,"{'00': 0.4656357876324654, '01': 0.0, '10': 0.5343642123675346, '11': 0.0}","{'01000': 126, '00000': 121, '00100': 1, '00010': 2, '01100': 2, '01001': 2, '01010': 2}",True,0.9999989928530929,0.002715034737169223,0.005429062327431499,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,9,"X+,X+->YZ",-0.03756790803207136,256.0,"{'00': 0.2453016046139233, '01': 0.28626291770889756, '10': 0.2325210363071381, '11': 0.235914441370041}","{'01000': 57, '00000': 63, '01100': 61, '00101': 1, '00100': 71, '00110': 1, '00010': 2}",True,0.9999990004873319,0.0,9.995126681039412e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,10,"X+,Y+->ZY",1.0,256.0,"{'00': 0.5259300369917104, '01': 0.0, '10': 0.0, '11': 0.4740699630082896}","{'01000': 1, '00000': 130, '01100': 117, '00100': 3, '01101': 2, '00010': 3}",True,0.9999990242650203,0.004182720728791598,0.008364465722603598,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,11,"Y+,Y+->ZY",0.9919162167726456,256.0,"{'00': 0.4401760510233464, '01': 0.0, '10': 0.004041891613677166, '11': 0.5557820573629765}","{'01100': 137, '01000': 3, '00000': 108, '00001': 2, '00100': 3, '01110': 2, '00010': 1}",True,0.9999990213029285,0.0004172384662701062,0.0008334982354686925,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,12,"X+,Z+->XX",1.0,256.0,"{'00': 0.4721365979779131, '01': 0.0, '10': 0.0, '11': 0.527863402022087}","{'01000': 1, '00000': 116, '01100': 132, '00010': 3, '01101': 1, '00100': 2, '10000': 1}",True,0.9999990228342337,0.008545676240775915,0.017090375315785458,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,13,"Y+,Z+->YX",0.9886398407258954,256.0,"{'00': 0.5130143750953483, '01': 0.0, '10': 0.0056800796370522644, '11': 0.4813055452675994}","{'01000': 3, '00000': 127, '01100': 118, '00001': 3, '01010': 1, '00100': 1, '01110': 3}",True,0.9999990233019511,0.00786791847267354,0.0157348602472982,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,14,"X+,Y+->XX",0.9496793685410583,256.0,"{'00': 0.5312098840210042, '01': 0.01665248886121725, '10': 0.008507826868253621, '11': 0.4436298002495249}","{'01000': 4, '00000': 130, '01100': 107, '01101': 4, '00100': 7, '00001': 2, '00010': 2}",True,0.9999990235066446,0.0,9.764933554534672e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,15,"Y+,Y+->YX",0.9416761623810439,256.0,"{'00': 0.519256574011356, '01': 0.020620883916379954, '10': 0.008541034893098076, '11': 0.45158150717916595}","{'01100': 111, '01000': 4, '00000': 129, '00100': 7, '00010': 2, '01110': 2, '00110': 1}",True,0.9999990231255337,0.0,9.768744664347823e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,16,"X+,X+->XX",0.987412079916054,256.0,"{'00': 0.993706039958027, '01': 0.0, '10': 0.0062939600419730434, '11': 0.0}","{'01000': 4, '00000': 246, '00010': 2, '00001': 3, '00100': 1}",True,0.9999990370044275,0.004083187696940823,0.008165412398309032,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,17,"Y+,X+->YX",0.9608188169584275,256.0,"{'00': 0.9780778165684624, '01': 0.0, '10': 0.01959059152078628, '11': 0.002331591910751417}","{'01000': 7, '00000': 245, '00100': 1, '00001': 1, '01100': 1, '00010': 1}",True,0.9999990358453542,0.0038930483145338136,0.007785132474421732,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,18,"X+,Z-->XX",0.9919956821442748,256.0,"{'00': 0.4880464158482323, '01': 0.0039686643496879125, '10': 3.349457817473662e-05, '11': 0.5079514252239051}","{'01100': 119, '01000': 1, '00000': 117, '00100': 4, '01101': 1, '01110': 7, '00010': 3, '00001': 3, '01010': 1}",True,0.999999022855838,0.0,9.771441620287646e-07,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,19,"Y+,Z-->YX",1.0,256.0,"{'00': 0.4900729415322743, '01': 0.0, '10': 0.0, '11': 0.5099270584677257}","{'01000': 1, '00000': 121, '01100': 119, '01110': 5, '00100': 3, '01101': 4, '00001': 1, '00010': 2}",True,0.999999023245828,0.004316339469605779,0.008631702185039537,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,20,"Y+,X+->YI",1.0,256.0,"{'00': 0.4965863165225709, '01': 0.0, '10': 0.5034136834774291, '11': 0.0}","{'00000': 128, '01000': 118, '01001': 3, '00001': 1, '01010': 3, '00010': 3}",True,0.9999989953258632,0.014028333372705457,0.028055662071274277,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,21,"Z+,Y+->IY",1.0,256.0,"{'00': 1.0, '01': 0.0, '10': 0.0, '11': 0.0}","{'01000': 2, '00000': 248, '00001': 4, '00100': 1, '00011': 1}",True,0.9999990377016471,0.0040665955000117986,0.008132228701670753,1.0823795216020966,1.1268883243290932
readout_mitigated,q2-q3,22,"Z+,Y+->ZY",0.9790929899584342,256.0,"{'00': 0.9895464949792171, '01': 0.0, '10': 0.01045350502078292, '11': 0.0}","{'01000': 5, '00000': 246, '00010': 2, '00001': 1, '10000': 1, '00100': 1}",True,0.9999990366558175,0.004132865146424084,0.00826476694866574,1.0823795216020966,1.1268883243290932
